FIPS,State,"County, State",Year,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,FIPS_match,FIPS_count,State_count,County,GROC16,GROC20,PCH_GROC_16_20,GROCPTH16,GROCPTH20,PCH_GROCPTH_16_20,GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap,FIPS_count,Name,Median_Household_Income,Median_Income_Lower_Bound,Median_Income_Upper_Bound,county_fips,mean_commute_time,pct_households_no_vehicle,county_fips_acs_p,poverty_rate,county_fips_censu,total_population,land_area_sqmi,population_density,fips,state_abbr,min_wage_2023
26095,MI,"Luce County, Michigan",2023,3.47,21.67,802000.0,26095,26095,MI,Luce,4.0,3.0,-25.0,0.6317119598388671,0.489715963602066,-22.47796547543923,26095,"Luce County, Michigan",2455,397,353,142,14.4,2102,255,26095,Luce County,51664.0,45314.0,58014.0,26095,18.2,0.0558044806517311,26095,16.7,26095,6271,899.075,6.974946472763674,26095,MI,10.1
26097,MI,"Mackinac County, Michigan",2023,3.5,21.86,1439000.0,26097,26097,MI,Mackinac,7.0,6.0,-14.28571428571429,0.6534117460250854,0.5535566210746765,-15.28211354599299,26097,"Mackinac County, Michigan",5199,862,617,285,11.9,4582,577,26097,Mackinac County,51353.0,46947.0,55759.0,26097,24.0,0.1005962685131756,26097,16.1,26097,10957,1021.879,10.722404511688762,26097,MI,10.1
26099,MI,"Macomb County, Michigan",2023,3.59,22.41,81659000.0,26099,26099,MI,Macomb,125.0,107.0,-14.4,0.143954649567604,0.1228767856955528,-14.642016729131512,26099,"Macomb County, Michigan",358668,38008,45824,15896,12.8,312844,22112,26099,Macomb County,73929.0,72005.0,75853.0,26099,26.3,0.0615555332508057,26099,10.4,26099,879853,479.348,1835.5203317840069,26099,MI,10.1
26101,MI,"Manistee County, Michigan",2023,3.56,22.22,2756000.0,26101,26101,MI,Manistee,10.0,7.0,-30.0,0.4089645147323607,0.2829654812812805,-30.80928269132055,26101,"Manistee County, Michigan",10561,1343,1275,656,12.1,9286,687,26101,Manistee County,57434.0,52594.0,62274.0,26101,21.7,0.0478174415301581,26101,12.7,26101,25350,542.325,46.74318904715807,26101,MI,10.1
26103,MI,"Marquette County, Michigan",2023,3.82,23.87,7697000.0,26103,26103,MI,Marquette,14.0,11.0,-21.42857142857143,0.2103270590305328,0.1670869141817092,-20.558526823953,26103,"Marquette County, Michigan",28255,4387,2701,1512,9.6,25554,2875,26103,Marquette County,62319.0,59340.0,65298.0,26103,18.0,0.0585383118032206,26103,14.0,26103,67112,1809.051,37.0979038180792,26103,MI,10.1
26105,MI,"Mason County, Michigan",2023,3.44,21.52,3225000.0,26105,26105,MI,Mason,6.0,3.0,-50.0,0.2080011069774628,0.1028665453195572,-50.54519333365715,26105,"Mason County, Michigan",12801,1714,1646,730,12.9,11155,984,26105,Mason County,59543.0,55325.0,63761.0,26105,19.5,0.0648386844777751,26105,14.1,26105,29207,494.969,59.00773583800198,26105,MI,10.1
26107,MI,"Mecosta County, Michigan",2023,3.31,20.71,4461000.0,26107,26107,MI,Mecosta,8.0,6.0,-25.0,0.1852966994047164,0.1366524696350097,-26.25207568509369,26107,"Mecosta County, Michigan",16708,3158,2402,1291,14.4,14306,1867,26107,Mecosta County,59260.0,55737.0,62783.0,26107,23.7,0.0706847019391908,26107,19.9,26107,41242,555.155,74.28916248615252,26107,MI,10.1
26109,MI,"Menominee County, Michigan",2023,3.65,22.8,2517000.0,26109,26109,MI,Menominee,7.0,7.0,0.0,0.3015032112598419,0.3096249103546143,2.693735519709906,26109,"Menominee County, Michigan",10361,1444,1045,403,10.1,9316,1041,26109,Menominee County,55853.0,51509.0,60197.0,26109,22.8,0.0685262040343596,26109,12.2,26109,23247,1044.041,22.266366933865623,26109,MI,10.1
26111,MI,"Midland County, Michigan",2023,3.5,21.89,8116000.0,26111,26111,MI,Midland,16.0,14.0,-12.5,0.1916511952877045,0.1677832305431366,-12.453856449336293,26111,"Midland County, Michigan",34993,4180,4097,2061,11.7,30896,2119,26111,Midland County,73722.0,69428.0,78016.0,26111,23.7,0.0543251507444346,26111,10.7,26111,83757,517.859,161.73707514979944,26111,MI,10.1
26113,MI,"Missaukee County, Michigan",2023,3.33,20.8,1495000.0,26113,26113,MI,Missaukee,2.0,,,0.1330849081277847,,,26113,"Missaukee County, Michigan",5909,704,762,273,12.9,5147,431,26113,Missaukee County,66397.0,62550.0,70244.0,26113,24.5,0.0468776442714503,26113,11.3,26113,15207,564.788,26.92514713485414,26113,MI,10.1
26115,MI,"Monroe County, Michigan",2023,3.5,21.88,15179000.0,26115,26115,MI,Monroe,22.0,19.0,-13.63636363636363,0.1473760306835175,0.1261888295412063,-14.3762870013846,26115,"Monroe County, Michigan",63029,6682,6310,2996,10.0,56719,3686,26115,Monroe County,73617.0,68499.0,78735.0,26115,26.2,0.047454346411969,26115,10.5,26115,155505,549.353,283.069356133488,26115,MI,10.1
26117,MI,"Montcalm County, Michigan",2023,3.35,20.93,6464000.0,26117,26117,MI,Montcalm,10.0,10.0,0.0,0.1587603986263274,0.1575398594141005,-0.7687932398681041,26117,"Montcalm County, Michigan",24511,3086,3130,1324,12.8,21381,1762,26117,Montcalm County,64912.0,61460.0,68364.0,26117,30.7,0.0569948186528497,26117,12.6,26117,67816,705.329,96.148038716684,26117,MI,10.1
26119,MI,"Montmorency County, Michigan",2023,3.48,21.77,1261000.0,26119,26119,MI,Montmorency,3.0,4.0,33.33333333333333,0.3257328867912291,0.4284031391143798,31.51976864680375,26119,"Montmorency County, Michigan",4921,960,829,456,16.8,4092,504,26119,Montmorency County,47374.0,43746.0,51002.0,26119,26.3,0.0660434870961186,26119,18.2,26119,9516,546.675,17.407051721772536,26119,MI,10.1
26121,MI,"Muskegon County, Michigan",2023,3.37,21.08,17037000.0,26121,26121,MI,Muskegon,22.0,17.0,-22.72727272727273,0.1269167363643646,0.0977668911218643,-22.967692108638968,26121,"Muskegon County, Michigan",67732,9654,13107,5850,19.4,54625,3804,26121,Muskegon County,61223.0,58752.0,63694.0,26121,21.6,0.0737317663733538,26121,14.1,26121,175961,503.914,349.188552014828,26121,MI,10.1
26123,MI,"Newaygo County, Michigan",2023,3.28,20.5,5125000.0,26123,26123,MI,Newaygo,9.0,6.0,-33.33333333333334,0.188237264752388,0.1215854734182358,-35.40839345590133,26123,"Newaygo County, Michigan",19651,2393,3271,1344,16.6,16380,1049,26123,Newaygo County,61951.0,57304.0,66598.0,26123,30.6,0.0469187318711515,26123,12.8,26123,50792,838.887,60.54689129763604,26123,MI,10.1
26125,MI,"Oakland County, Michigan",2023,3.84,23.99,113216000.0,26125,26125,MI,Oakland,231.0,230.0,-0.4329004329004292,0.1845692098140717,0.1834922432899475,-0.583502809167924,26125,"Oakland County, Michigan",530460,46404,40881,16136,7.7,489579,30268,26125,Oakland County,92230.0,90066.0,94394.0,26125,25.8,0.0534611469290804,26125,7.7,26125,1279825,867.393,1475.4845842657248,26125,MI,10.1
26127,MI,"Oceana County, Michigan",2023,3.82,23.88,3245000.0,26127,26127,MI,Oceana,7.0,5.0,-28.57142857142857,0.2658867239952086,0.1864349842071532,-29.88180026223767,26127,"Oceana County, Michigan",10419,1319,1661,697,15.9,8758,622,26127,Oceana County,61907.0,55750.0,68064.0,26127,23.7,0.0434782608695652,26127,13.6,26127,26915,538.105,50.01811914031648,26127,MI,10.1
26129,MI,"Ogemaw County, Michigan",2023,3.25,20.31,2470000.0,26129,26129,MI,Ogemaw,4.0,5.0,25.0,0.1917821317911148,0.238971471786499,24.60570208218453,26129,"Ogemaw County, Michigan",9370,1559,1712,737,18.3,7658,822,26129,Ogemaw County,51390.0,46408.0,56372.0,26129,26.9,0.0574172892209178,26129,16.7,26129,20885,563.503,37.06280179519896,26129,MI,10.1
26131,MI,"Ontonagon County, Michigan",2023,3.67,22.95,724000.0,26131,26131,MI,Ontonagon,3.0,,,0.5054759979248046,,,26131,"Ontonagon County, Michigan",3149,434,356,125,11.3,2793,309,26131,Ontonagon County,51306.0,46329.0,56283.0,26131,25.0,0.0469990473166084,26131,12.5,26131,5850,1310.978,4.462317445449123,26131,MI,10.1
26133,MI,"Osceola County, Michigan",2023,3.57,22.33,2696000.0,26133,26133,MI,Osceola,5.0,3.0,-40.0,0.2157125025987625,0.1278445422649384,-40.73382825531608,26133,"Osceola County, Michigan",9356,1484,1411,701,15.1,7945,783,26133,Osceola County,55388.0,51674.0,59102.0,26133,25.8,0.0703292005130397,26133,15.8,26133,23227,566.286,41.01637688376545,26133,MI,10.1
26135,MI,"Oscoda County, Michigan",2023,3.25,20.31,992000.0,26135,26135,MI,Oscoda,3.0,,,0.3641660511493682,,,26135,"Oscoda County, Michigan",3788,670,616,267,16.3,3172,403,26135,Oscoda County,49622.0,43893.0,55351.0,26135,29.1,0.0950369588173178,26135,17.2,26135,8425,565.674,14.893737382308538,26135,MI,10.1
26137,MI,"Otsego County, Michigan",2023,3.48,21.77,2568000.0,26137,26137,MI,Otsego,7.0,6.0,-14.28571428571429,0.2866503000259398,0.2422774136066437,-15.4797976542431,26137,"Otsego County, Michigan",11231,1008,1174,460,10.5,10057,548,26137,Otsego County,69029.0,62566.0,75492.0,26137,20.2,0.0406019054402991,26137,8.0,26137,25584,515.006,49.67709114068574,26137,MI,10.1
26139,MI,"Ottawa County, Michigan",2023,3.68,23.01,24654000.0,26139,26139,MI,Ottawa,31.0,35.0,12.90322580645162,0.1092757508158684,0.1187910437583923,8.7075978627293,26139,"Ottawa County, Michigan",111322,9404,6724,2109,6.0,104598,7295,26139,Ottawa County,81772.0,79722.0,83822.0,26139,20.1,0.0374319541510213,26139,8.3,26139,301203,563.52,534.5027683134583,26139,MI,10.1
26141,MI,"Presque Isle County, Michigan",2023,3.41,21.32,1449000.0,26141,26141,MI,Presque Isle,7.0,5.0,-28.57142857142857,0.5504010319709777,0.3947888016700745,-28.2725179027478,26141,"Presque Isle County, Michigan",6655,940,705,316,10.6,5950,624,26141,Presque Isle County,54675.0,49997.0,59353.0,26141,26.7,0.0634109691960931,26141,14.0,26141,13209,658.717,20.052617436623013,26141,MI,10.1
26143,MI,"Roscommon County, Michigan",2023,3.34,20.9,2948000.0,26143,26143,MI,Roscommon,4.0,4.0,0.0,0.1681944280862807,0.1667639464139938,-0.8504929019130025,26143,"Roscommon County, Michigan",11579,1611,1946,819,16.8,9633,792,26143,Roscommon County,54305.0,49536.0,59074.0,26143,24.3,0.0678815096295016,26143,15.5,26143,23737,519.897,45.65712054503103,26143,MI,10.1
26145,MI,"Saginaw County, Michigan",2023,3.38,21.11,21555000.0,26145,26145,MI,Saginaw,39.0,32.0,-17.94871794871795,0.2024543732404708,0.1685381382703781,-16.75253264586575,26145,"Saginaw County, Michigan",77958,13840,15255,7854,19.6,62703,5986,26145,Saginaw County,59188.0,56258.0,62118.0,26145,22.4,0.0701659868134123,26145,18.2,26145,188665,800.806,235.59388915667463,26145,MI,10.1
26147,MI,"St. Clair County, Michigan",2023,3.41,21.3,15387000.0,26147,26147,MI,St. Clair,24.0,21.0,-12.5,0.1504919230937958,0.1318325400352478,-12.39892658353385,26147,"St. Clair County, Michigan",67816,7952,8995,3906,13.3,58821,4046,26147,St. Clair County,68831.0,65820.0,71842.0,26147,28.5,0.0593075380441193,26147,11.3,26147,160221,721.488,222.0702215421462,26147,MI,10.1
26149,MI,"St. Joseph County, Michigan",2023,3.3,20.62,5978000.0,26149,26149,MI,St. Joseph,11.0,12.0,9.09090909090908,0.1810371726751328,0.1972127258777618,8.934934722857047,26149,"St. Joseph County, Michigan",23620,2731,3501,1349,14.8,20119,1382,26149,St. Joseph County,65540.0,60374.0,70706.0,26149,21.0,0.0793818797629127,26149,11.4,26149,60969,500.64,121.7821188878236,26149,MI,10.1
26151,MI,"Sanilac County, Michigan",2023,3.17,19.81,4049000.0,26151,26151,MI,Sanilac,9.0,8.0,-11.11111111111112,0.2171919494867325,0.1963334679603576,-9.603708413533528,26151,"Sanilac County, Michigan",17516,2461,2213,904,12.6,15303,1557,26151,Sanilac County,57382.0,54390.0,60374.0,26151,28.6,0.0593171957067823,26151,15.3,26151,40462,962.571,42.0353407696679,26151,MI,10.1
26153,MI,"Schoolcraft County, Michigan",2023,3.51,21.95,985000.0,26153,26153,MI,Schoolcraft,3.0,,,0.3772635757923126,,,26153,"Schoolcraft County, Michigan",3890,512,458,134,11.8,3432,378,26153,Schoolcraft County,56019.0,49620.0,62418.0,26153,18.2,0.0532133676092545,26153,14.1,26153,8128,1171.876,6.935887414709407,26153,MI,10.1
26155,MI,"Shiawassee County, Michigan",2023,3.34,20.86,6721000.0,26155,26155,MI,Shiawassee,9.0,11.0,22.22222222222223,0.1312163770198822,0.1623903810977936,23.75770828757741,26155,"Shiawassee County, Michigan",28126,3418,4206,1588,15.0,23920,1830,26155,Shiawassee County,63988.0,58259.0,69717.0,26155,27.8,0.0561757804166963,26155,12.0,26155,67991,530.967,128.05127248962742,26155,MI,10.1
26157,MI,"Tuscola County, Michigan",2023,3.3,20.65,5474000.0,26157,26157,MI,Tuscola,8.0,8.0,0.0,0.1502065360546112,0.1529958546161651,1.856988806758597,26157,"Tuscola County, Michigan",21498,2747,3061,1417,14.2,18437,1330,26157,Tuscola County,64273.0,60986.0,67560.0,26157,29.6,0.0621918317983068,26157,12.8,26157,52980,804.84,65.82674817355002,26157,MI,10.1
26159,MI,"Van Buren County, Michigan",2023,3.41,21.34,7566000.0,26159,26159,MI,Van Buren,20.0,13.0,-35.0,0.2656642198562622,0.1722447425127028,-35.16449350767067,26159,"Van Buren County, Michigan",30622,4561,4180,1857,13.7,26442,2704,26159,Van Buren County,66174.0,60080.0,72268.0,26159,24.5,0.0569198615374567,26159,14.3,26159,75795,607.793,124.70528617473384,26159,MI,10.1
26161,MI,"Washtenaw County, Michigan",2023,3.97,24.81,38703000.0,26161,26161,MI,Washtenaw,63.0,61.0,-3.174603174603174,0.1716808378696441,0.166451558470726,-3.045930730422397,26161,"Washtenaw County, Michigan",150550,20595,12830,4926,8.5,137720,15669,26161,Washtenaw County,84704.0,80307.0,89101.0,26161,23.5,0.0816340086350049,26161,14.2,26161,369822,706.003,523.8249695822822,26161,MI,10.1
26163,MI,"Wayne County, Michigan",2023,3.58,22.35,211581000.0,26163,26163,MI,Wayne,405.0,361.0,-10.864197530864192,0.2300045192241669,0.2073970139026642,-9.829157008636413,26163,"Wayne County, Michigan",700591,138878,161357,81006,23.0,539234,57872,26163,Wayne County,57418.0,55490.0,59346.0,26163,24.7,0.1159078549396152,26163,20.8,26163,1772259,611.835,2896.628993110888,26163,MI,10.1
26165,MI,"Wexford County, Michigan",2023,3.33,20.8,3496000.0,26165,26165,MI,Wexford,7.0,6.0,-14.28571428571429,0.211569845676422,0.1778146624565125,-15.95462865324169,26165,"Wexford County, Michigan",13696,1940,2308,1032,16.9,11388,908,26165,Wexford County,59697.0,54329.0,65065.0,26165,23.6,0.0599445093457943,26165,13.9,26165,34077,564.925,60.32128158605125,26165,MI,10.1
27001,MN,"Aitkin County, Minnesota",2023,3.8,23.76,1557000.0,27001,27001,MN,Aitkin,4.0,4.0,0.0,0.25388765335083,0.2523977756500244,-0.5868255825528079,27001,"Aitkin County, Minnesota",7222,1012,646,319,8.9,6576,693,27001,Aitkin County,59844.0,54862.0,64826.0,27001,27.7,0.0497092218222099,27001,13.1,27001,16056,1821.369,8.815347137235783,27001,MN,10.59
27003,MN,"Anoka County, Minnesota",2023,3.83,23.96,22530000.0,27003,27003,MN,Anoka,36.0,40.0,11.11111111111112,0.1038023382425307,0.1111354976892471,7.06454167687689,27003,"Anoka County, Minnesota",137432,9590,9849,2887,7.2,127583,6703,27003,Anoka County,96661.0,92548.0,100774.0,27003,25.6,0.0464593398917282,27003,7.0,27003,370349,421.973,877.6604190315494,27003,MN,10.59
27005,MN,"Becker County, Minnesota",2023,3.67,22.9,2848000.0,27005,27005,MN,Becker,3.0,3.0,0.0,0.0889468714594841,0.0870675668120384,-2.112839514880205,27005,"Becker County, Minnesota",14410,1804,1668,873,11.6,12742,931,27005,Becker County,71719.0,66088.0,77350.0,27005,21.7,0.0578070784177654,27005,12.9,27005,35343,1315.037,26.876049875402742,27005,MN,10.59
27007,MN,"Beltrami County, Minnesota",2023,3.51,21.94,4225000.0,27007,27007,MN,Beltrami,6.0,8.0,33.33333333333333,0.1302818357944489,0.1686269491910933,29.432432512805008,27007,"Beltrami County, Minnesota",18172,2637,2447,1142,13.5,15725,1495,27007,Beltrami County,65855.0,61335.0,70375.0,27007,21.0,0.0588817961699317,27007,16.1,27007,46512,2504.643,18.57031121800592,27007,MN,10.59
27009,MN,"Benton County, Minnesota",2023,4.11,25.66,3689000.0,27009,27009,MN,Benton,5.0,3.0,-40.0,0.1259509325027466,0.0732457637786865,-41.84579476845932,27009,"Benton County, Minnesota",16719,1882,1432,856,8.6,15287,1026,27009,Benton County,74677.0,65912.0,83442.0,27009,23.2,0.0612476822776481,27009,9.9,27009,41593,408.303,101.86797549858804,27009,MN,10.59
27011,MN,"Big Stone County, Minnesota",2023,3.5,21.89,405000.0,27011,27011,MN,Big Stone,3.0,3.0,0.0,0.5996401906013488,0.609384536743164,1.625032193396359,27011,"Big Stone County, Minnesota",2136,258,203,123,9.5,1933,135,27011,Big Stone County,62245.0,55275.0,69215.0,27011,18.4,0.0444756554307116,27011,12.9,27011,5127,499.129,10.271893638718648,27011,MN,10.59
27013,MN,"Blue Earth County, Minnesota",2023,3.84,23.99,5894000.0,27013,27013,MN,Blue Earth,7.0,6.0,-14.28571428571429,0.1054248586297034,0.0879236832261085,-16.60061548203395,27013,"Blue Earth County, Minnesota",27606,4333,2416,1200,8.8,25190,3133,27013,Blue Earth County,67236.0,62933.0,71539.0,27013,16.8,0.066000144896037,27013,15.7,27013,69871,747.836,93.43091265999496,27013,MN,10.59
27015,MN,"Brown County, Minnesota",2023,3.68,22.97,1749000.0,27015,27015,MN,Brown,7.0,5.0,-28.57142857142857,0.2769206464290618,0.2012396305799484,-27.32949558836902,27015,"Brown County, Minnesota",11027,1160,717,316,6.5,10310,844,27015,Brown County,71884.0,65971.0,77797.0,27015,14.6,0.0485172757776367,27015,8.5,27015,25800,611.109,42.218327663313744,27015,MN,10.59
27017,MN,"Carlton County, Minnesota",2023,3.56,22.25,2950000.0,27017,27017,MN,Carlton,4.0,6.0,50.0,0.1125175803899765,0.1677430123090744,49.08160282836796,27017,"Carlton County, Minnesota",14090,1425,1036,484,7.4,13054,941,27017,Carlton County,75512.0,70008.0,81016.0,27017,21.5,0.0565649396735273,27017,11.9,27017,36518,861.191,42.40406599697396,27017,MN,10.59
27019,MN,"Carver County, Minnesota",2023,4.69,29.33,6966000.0,27019,27019,MN,Carver,12.0,14.0,16.66666666666667,0.119535006582737,0.1313752233982085,9.905229567437512,27019,"Carver County, Minnesota",41175,1953,1504,408,3.7,39671,1545,27019,Carver County,129437.0,119767.0,139107.0,27019,25.6,0.0379113539769277,27019,4.4,27019,110041,353.879,310.95656990101133,27019,MN,10.59
27021,MN,"Cass County, Minnesota",2023,4.04,25.27,2935000.0,27021,27021,MN,Cass,9.0,10.0,11.11111111111112,0.3100241124629973,0.3341352641582489,7.777185943280206,27021,"Cass County, Minnesota",12874,1628,1491,572,11.6,11383,1056,27021,Cass County,61490.0,58094.0,64886.0,27021,25.2,0.0419450054373155,27021,12.8,27021,30992,2021.464,15.331462741854418,27021,MN,10.59
27023,MN,"Chippewa County, Minnesota",2023,3.61,22.58,1089000.0,27023,27023,MN,Chippewa,4.0,4.0,0.0,0.3323639333248137,0.340193897485733,2.3558405036888,27023,"Chippewa County, Minnesota",5126,671,504,285,9.8,4622,386,27023,Chippewa County,75774.0,70475.0,81073.0,27023,16.8,0.0692547795552087,27023,14.5,27023,12377,581.223,21.294752616465622,27023,MN,10.59
27025,MN,"Chisago County, Minnesota",2023,4.91,30.68,4634000.0,27025,27025,MN,Chisago,7.0,5.0,-28.57142857142857,0.1281112730503082,0.0880374684929847,-31.28046705272127,27025,"Chisago County, Minnesota",21364,1373,1123,470,5.3,20241,903,27025,Chisago County,91338.0,86113.0,96563.0,27025,31.0,0.0390376334019846,27025,6.0,27025,57991,414.9,139.7710291636539,27025,MN,10.59
27027,MN,"Clay County, Minnesota",2023,3.71,23.18,5387000.0,27027,27027,MN,Clay,7.0,6.0,-14.28571428571429,0.1109526082873344,0.092750035226345,-16.40571892987869,27027,"Clay County, Minnesota",26442,3880,2625,1324,9.9,23817,2556,27027,Clay County,72172.0,66714.0,77630.0,27027,19.7,0.0906890552908252,27027,13.3,27027,66059,1045.176,63.20370923174662,27027,MN,10.59
27029,MN,"Clearwater County, Minnesota",2023,3.51,21.94,785000.0,27029,27029,MN,Clearwater,3.0,3.0,0.0,0.3394433259963989,0.3327049016952515,-1.985139722917673,27029,"Clearwater County, Minnesota",3339,495,438,199,13.1,2901,296,27029,Clearwater County,62435.0,56555.0,68315.0,27029,25.9,0.0922431865828092,27029,12.6,27029,8616,999.003,8.624598724928754,27029,MN,10.59
27031,MN,"Cook County, Minnesota",2023,3.67,22.95,452000.0,27031,27031,MN,Cook,4.0,4.0,0.0,0.7482229471206665,0.7384160757064819,-1.310688405364158,27031,"Cook County, Minnesota",2710,210,112,55,4.1,2598,155,27031,Cook County,62435.0,57079.0,67791.0,27031,16.6,0.0254612546125461,27031,10.2,27031,5635,1452.576,3.879315092635428,27031,MN,10.59
27033,MN,"Cottonwood County, Minnesota",2023,3.23,20.16,869000.0,27033,27033,MN,Cottonwood,4.0,4.0,0.0,0.3514320850372313,0.3558085858821868,1.245333317955821,27033,"Cottonwood County, Minnesota",4630,678,437,269,9.4,4193,409,27033,Cottonwood County,63898.0,56433.0,71363.0,27033,15.3,0.0587473002159827,27033,15.0,27033,11458,639.973,17.903880319951,27033,MN,10.59
27035,MN,"Crow Wing County, Minnesota",2023,3.8,23.76,5572000.0,27035,27035,MN,Crow Wing,16.0,16.0,0.0,0.2509528398513793,0.2437389492988585,-2.874600086929879,27035,"Crow Wing County, Minnesota",29402,3179,2552,1144,8.7,26850,2035,27035,Crow Wing County,74540.0,69897.0,79183.0,27035,23.1,0.0488062036596149,27035,9.9,27035,67686,998.359,67.79725529594063,27035,MN,10.59
27037,MN,"Dakota County, Minnesota",2023,4.01,25.08,28118000.0,27037,27037,MN,Dakota,50.0,57.0,13.999999999999988,0.1196793541312218,0.1320034116506577,10.29756352622295,27037,"Dakota County, Minnesota",174362,11059,8479,2951,4.9,165883,8108,27037,Dakota County,100012.0,96738.0,103286.0,27037,23.6,0.0494087014372397,27037,5.8,27037,445771,562.557,792.4014810943602,27037,MN,10.59
27039,MN,"Dodge County, Minnesota",2023,4.04,25.24,1286000.0,27039,27039,MN,Dodge,2.0,3.0,50.0,0.0972857251763343,0.1429456323385238,46.93382002285436,27039,"Dodge County, Minnesota",8083,620,490,294,6.1,7593,326,27039,Dodge County,87661.0,78291.0,97031.0,27039,25.9,0.0378572312260299,27039,7.0,27039,21045,439.396,47.8952926289725,27039,MN,10.59
27041,MN,"Douglas County, Minnesota",2023,3.67,22.91,2703000.0,27041,27041,MN,Douglas,8.0,5.0,-37.5,0.2152736634016037,0.1304529309272766,-39.40135134695497,27041,"Douglas County, Minnesota",17519,1797,1043,485,6.0,16476,1312,27041,Douglas County,76508.0,71929.0,81087.0,27041,20.5,0.0502311775786289,27041,9.0,27041,39575,636.878,62.13905960011179,27041,MN,10.59
27043,MN,"Faribault County, Minnesota",2023,3.59,22.46,1124000.0,27043,27043,MN,Faribault,6.0,6.0,0.0,0.4327755272388458,0.4411440193653107,1.933679609809902,27043,"Faribault County, Minnesota",6079,745,612,265,10.1,5467,480,27043,Faribault County,65264.0,58274.0,72254.0,27043,20.2,0.0493502220759993,27043,10.4,27043,13914,712.479,19.52899664411161,27043,MN,10.59
27045,MN,"Fillmore County, Minnesota",2023,4.27,26.66,1690000.0,27045,27045,MN,Fillmore,4.0,5.0,25.0,0.1912777423858643,0.2365743964910506,23.68108988541364,27045,"Fillmore County, Minnesota",8723,772,582,209,6.7,8141,563,27045,Fillmore County,69157.0,64579.0,73735.0,27045,25.7,0.057778287286484,27045,8.4,27045,21414,861.333,24.861464729669013,27045,MN,10.59
27047,MN,"Freeborn County, Minnesota",2023,3.59,22.46,2296000.0,27047,27047,MN,Freeborn,5.0,4.0,-20.0,0.1642521619796752,0.1317349523305892,-19.79712732981238,27047,"Freeborn County, Minnesota",12846,1386,1220,466,9.5,11626,920,27047,Freeborn County,66215.0,61275.0,71155.0,27047,19.7,0.0581503970107426,27047,10.6,27047,30623,707.245,43.29899822550884,27047,MN,10.59
27049,MN,"Goodhue County, Minnesota",2023,3.79,23.7,3458000.0,27049,27049,MN,Goodhue,12.0,9.0,-25.0,0.259487509727478,0.1943089067935943,-25.118204341448376,27049,"Goodhue County, Minnesota",19727,2184,1491,723,7.6,18236,1461,27049,Goodhue County,83979.0,76962.0,90996.0,27049,23.8,0.0680792822020581,27049,9.3,27049,47943,756.713,63.35691338724193,27049,MN,10.59
27051,MN,"Grant County, Minnesota",2023,3.67,22.91,486000.0,27051,27051,MN,Grant,4.0,3.0,-25.0,0.6755615472793579,0.4978426694869995,-26.30683740187305,27051,"Grant County, Minnesota",2490,307,207,110,8.3,2283,197,27051,Grant County,72935.0,66807.0,79063.0,27051,23.2,0.0457831325301204,27051,11.6,27051,6127,547.8,11.184738955823294,27051,MN,10.59
27053,MN,"Hennepin County, Minnesota",2023,4.44,27.76,109869000.0,27053,27053,MN,Hennepin,232.0,234.0,0.8620689655172376,0.1876744776964187,0.1844832301139832,-1.700416392045456,27053,"Hennepin County, Minnesota",539493,54431,43784,20248,8.1,495709,34183,27053,Hennepin County,93642.0,91946.0,95338.0,27053,21.9,0.0932431004665491,27053,10.0,27053,1269496,554.006,2291.4842077522626,27053,MN,10.59
27055,MN,"Houston County, Minnesota",2023,3.94,24.63,1233000.0,27055,27055,MN,Houston,4.0,4.0,0.0,0.213447168469429,0.2146844118833541,0.5796485485364488,27055,"Houston County, Minnesota",8134,707,279,149,3.4,7855,558,27055,Houston County,77043.0,70288.0,83798.0,27055,23.8,0.0322104745512662,27055,6.6,27055,18653,552.113,33.78475058547797,27055,MN,10.59
27057,MN,"Hubbard County, Minnesota",2023,3.47,21.68,1657000.0,27057,27057,MN,Hubbard,4.0,5.0,25.0,0.1931527405977248,0.2295368015766144,18.83693747564565,27057,"Hubbard County, Minnesota",8964,1146,917,592,10.2,8047,554,27057,Hubbard County,72166.0,67950.0,76382.0,27057,24.0,0.0448460508701472,27057,10.8,27057,21831,926.012,23.57528844118651,27057,MN,10.59
27059,MN,"Isanti County, Minnesota",2023,3.74,23.35,2967000.0,27059,27059,MN,Isanti,6.0,4.0,-33.33333333333334,0.1547867804765701,0.0965507254004478,-37.62340355992959,27059,"Isanti County, Minnesota",16293,1280,1098,434,6.7,15195,846,27059,Isanti County,85799.0,79799.0,91799.0,27059,30.7,0.0391579205793899,27059,7.5,27059,42596,435.781,97.74634506782076,27059,MN,10.59
27061,MN,"Itasca County, Minnesota",2023,3.54,22.1,4015000.0,27061,27061,MN,Itasca,11.0,9.0,-18.18181818181818,0.2435190677642822,0.1988159418106079,-18.35713579395982,27061,"Itasca County, Minnesota",18541,2317,1980,970,10.7,16561,1347,27061,Itasca County,65386.0,60551.0,70221.0,27061,24.1,0.0468151663880049,27061,12.2,27061,45275,2667.513,16.97273827718928,27061,MN,10.59
