county_fips,total_population,land_area_sqmi,population_density
29093,9446,550.263,17.166336824391244
29095,719976,604.52,1190.98789121948
29097,124357,638.506,194.76246112017742
29099,229458,656.261,349.6444250077332
29101,54732,829.261,66.00093336114927
29103,3756,504.01,7.452233090613282
29105,36390,764.627,47.591832357476264
29107,33115,628.28,52.70739160883683
29109,38593,611.738,63.087465548976844
29111,9924,505.018,19.65078472450487
29113,63057,626.562,100.63968130847385
29115,11852,615.588,19.25313683827495
29117,14364,532.303,26.9846309338854
29119,23701,539.445,43.935897079405684
29121,15163,801.208,18.925172988786933
29123,12729,494.386,25.747088307516798
29125,8450,526.981,16.034733700076472
29127,28457,436.922,65.13061827969294
29129,3482,453.835,7.672391948615687
29131,25269,592.573,42.64284737914147
29133,11902,411.596,28.916704729880756
29135,15262,415.033,36.77297949801582
29137,8734,647.63,13.486095455738615
29139,11426,535.047,21.355133287356065
29141,21717,597.635,36.33823320254001
29143,15731,674.884,23.30919091280872
29145,60118,624.754,96.22667481920884
29147,20774,876.964,23.688543657436334
29149,8673,789.844,10.980649343414647
29151,13402,606.58,22.094365129084373
29153,8873,745.006,11.90997119486286
29155,14958,492.605,30.365099826432942
29157,18976,474.355,40.00379462638741
29159,43397,682.236,63.60995315404054
29161,45194,671.787,67.27429974084048
29163,17711,670.439,26.41701929631182
29165,110371,419.824,262.8982621288921
29167,32444,635.527,51.050545452828906
29169,53894,547.112,98.50633873868605
29171,4642,517.317,8.973221448357583
29173,10428,469.787,22.197293667129998
29175,24365,482.713,50.475127042362644
29177,23145,568.982,40.67791248229294
29179,6010,808.477,7.433730334938409
29181,10708,629.516,17.00989331486412
29183,414535,560.501,739.5794119903444
29185,9587,674.981,14.20336276132217
29186,18571,499.153,37.20502531288002
29187,66999,451.886,148.2652704443156
29189,995569,507.995,1959.8007854408015
29195,23231,755.51,30.748765734404575
29197,4038,307.305,13.14004002538195
29199,4686,436.507,10.73522303193305
29201,37933,420.005,90.3155914810538
29203,7177,1003.82,7.149688191109959
29205,5986,500.863,11.95137193204529
29207,28470,823.142,34.58698499165393
29209,32048,463.814,69.09666374883035
29211,5857,647.982,9.038831325561512
29213,56529,632.263,89.40741431967393
29215,25161,1177.267,21.372381966028097
29217,19687,826.391,23.822863511340273
29219,37177,428.59,86.74257448843883
29221,23470,759.866,30.887024817533618
29223,10862,759.186,14.307429272931797
29225,40500,592.563,68.34716308645663
29227,1934,266.629,7.2535245603441485
29229,18965,681.774,27.8171358837386
29510,288512,61.72,4674.5301360985095
30001,9713,5542.687,1.7523991522523281
30003,12891,4997.815,2.5793271659715296
30005,6949,4227.517,1.6437544781014484
30007,7668,1192.359,6.430949068191711
30009,11116,2047.781,5.428314844214299
30011,1308,3340.477,0.39156084595104235
30013,84606,2698.206,31.35639013477844
30015,5906,3972.52,1.4867137232789263
30017,11961,3783.309,3.1615181313500957
30019,1494,1426.27,1.0474875023663122
30021,8827,2371.926,3.72144830825245
30023,9597,736.683,13.027312969078967
30025,2760,1620.595,1.703078190417717
30027,11687,4339.329,2.6932735452877625
30029,110695,5087.223,21.759415696933278
30031,124074,2605.353,47.622721374032615
30033,1094,4676.56,0.23393263424397417
30035,13637,2995.151,4.553025874154592
30037,899,1174.423,0.7654822836405623
30039,3462,1727.162,2.004444284902053
30041,16155,2899.396,5.571850137063029
30043,12774,1656.997,7.709126811937499
30045,2071,1869.687,1.107672032805491
30047,32561,1490.467,21.846173045092577
30049,73464,3458.381,21.24230962406976
30051,1952,1429.988,1.3650464199699577
30053,21175,3612.559,5.861495964494974
30055,1670,2642.225,0.6320430697612808
30057,9223,3588.156,2.570401063944823
30059,2007,2391.868,0.8390931272127058
30061,4959,1219.619,4.066023897627046
30063,120672,2593.009,46.537439708076604
30065,5152,1868.958,2.756616253548769
30067,17710,2802.479,6.319405069583038
30069,447,1655.625,0.26998867497168744
30071,4221,5140.422,0.8211388092261687
30073,6035,1624.567,3.7148360147657806
30075,1815,3298.196,0.5503008311210128
30077,7053,2326.042,3.0321894445586106
30079,1250,1736.603,0.7197960616214529
30081,46727,2390.967,19.543138822074916
30083,11235,2084.556,5.389636929878593
30085,10526,2354.602,4.47039457199136
30087,8165,5008.135,1.630347424739948
30089,13285,2760.4,4.812708303144472
30091,3669,1676.941,2.1879123952482527
30093,35785,717.99,49.840527026838814
30095,9182,1796.746,5.110349487351022
30097,3720,1855.536,2.0048115477145148
30099,6353,2271.616,2.796687468304502
30101,5061,1914.864,2.6430075451833654
30103,732,977.801,0.7486185839449949
30105,7519,4926.115,1.5263549470525963
30107,2056,1422.481,1.4453620118651849
30109,1193,889.571,1.3410958765517311
30111,168957,2633.256,64.16277034971154
31001,31052,563.259,55.129167931626476
31003,6305,857.157,7.355711964085925
31005,484,715.152,0.6767792021835917
31007,742,746.039,0.9945860739183877
31009,422,710.702,0.5937791085433839
31011,5356,686.53,7.8015527362242
31013,10714,1075.161,9.96501919247443
31015,1688,539.368,3.129588703816318
31017,2869,1221.404,2.3489361423411093
31019,50579,968.244,52.23786566196124
31021,6740,491.587,13.710696173820708
31023,8424,584.789,14.405195720165736
31025,27161,556.899,48.77185988841783
31027,8315,740.189,11.233617359890514
31029,3671,894.425,4.104312826676357
31031,5498,5960.099,0.9224678986036977
31033,9533,1196.008,7.970682470351369
31035,6095,572.289,10.650213441111047
31037,10641,411.46,25.86156613036504
31039,8975,570.49,15.732089957755614
31041,10518,2575.458,4.083933809054545
31043,21354,264.276,80.80188893429596
31045,8140,1396.437,5.829120826789895
31047,24202,1013.786,23.872888361054503
31049,1847,439.825,4.199397487637128
31051,5545,475.621,11.658442331183863
31053,37351,528.843,70.62776665286296
31055,590736,326.482,1809.3983741829563
31057,1736,919.678,1.8876171877548447
31059,5541,575.37,9.63032483445435
31061,2846,575.816,4.942551092710171
31063,2569,974.655,2.635804464143723
31065,4568,719.204,6.351466343346256
31067,21629,851.468,25.40201158469843
31069,1761,1704.826,1.032949990204279
31071,1718,569.356,3.017444270368627
31073,2040,458.199,4.452213994356164
31075,626,776.696,0.8059781433147589
31077,2202,569.826,3.8643375346158297
31079,62536,546.53,114.42372788319031
31081,9464,542.03,17.460288175931222
31083,2847,553.466,5.143947415017363
31085,843,713.065,1.182220414688703
31087,2569,709.951,3.618559590732318
31089,10102,2411.851,4.18848428033075
31091,647,720.966,0.8974070899321188
31093,6534,569.266,11.477938257334884
31095,7161,570.182,12.559147780883999
31097,5261,376.086,13.988821705673702
31099,6713,516.193,13.00482571441302
31101,8219,1062.063,7.738712298611287
31103,822,772.876,1.0635600018631708
31105,3248,951.942,3.4119725781612744
31107,8363,1108.235,7.546233425221185
31109,326696,837.56,390.05683174936723
31111,33802,2564.14,13.182587534222002
31113,773,570.698,1.3544817048596631
31115,578,563.341,1.0260215393518313
31117,475,859.259,0.552801890931605
31119,35532,572.612,62.05248929467074
31121,7724,487.794,15.834553110534365
31123,4534,1423.706,3.1846462682604417
31125,3324,441.595,7.527259140162365
31127,7046,407.301,17.299245521125656
31129,4087,575.155,7.105910580626093
31131,16241,615.615,26.381748332967845
31133,2530,431.075,5.869048309458911
31135,2821,883.313,3.193658420061745
31137,9009,539.765,16.690596833807305
31139,7325,573.249,12.778042351578458
31141,34716,675.118,51.422121762417824
31143,5225,438.832,11.906606628504758
31145,10557,717.17,14.720359189592427
31147,7751,551.841,14.045712442533265
31149,1319,1008.291,1.308154094403302
31151,14650,574.069,25.519580398871913
31153,197389,237.997,829.3760005378218
31155,23048,748.668,30.785341433051766
31157,35843,739.621,48.46130653402216
31159,17641,571.43,30.87167282081795
31161,5014,2440.17,2.0547748722425077
31163,2967,565.877,5.243188890872045
31165,1171,2066.723,0.5665974588757178
31167,5796,427.633,13.55367803700837
31169,4901,573.789,8.54146733381086
31171,564,712.554,0.7915189585631405
31173,6627,393.592,16.837232464074475
31175,4066,568.09,7.157316622366174
31177,21106,389.928,54.12794156869986
31179,9844,442.916,22.22543326499833
31181,3360,574.913,5.844362538331887
31183,847,575.183,1.472574815319646
31185,14286,572.516,24.953014413570976
32001,25805,4950.157,5.212965972594405
32003,2329548,7891.661,295.19108841598745
32005,49623,710.537,69.83872761024408
32007,54047,17173.302,3.147152481217648
32009,1028,3581.889,0.2869994017123367
32011,1585,4175.688,0.37957816771751146
32013,17289,9640.792,1.7933173955002868
32015,5770,5519.247,1.0454324656968603
32017,4405,10633.386,0.41426127105702737
32019,61680,2003.053,30.792994493905052
32021,4542,3751.283,1.2107857498354564
32023,54344,18181.914,2.9889042484746104
32027,6487,6036.589,1.0746134944751085
32029,4140,263.8,15.693707354056102
32031,497200,6315.874,78.72227976682245
32033,8735,8886.665,0.9829334176544293
32510,58384,144.534,403.9464762616409
33001,64659,401.847,160.90452336336966
33003,51804,931.864,55.591803095730704
33005,77297,706.709,109.3759949286057
33007,31271,1794.574,17.425305392811886
33009,92120,1708.599,53.915517918481754
33011,426378,876.53,486.43857027141115
33013,155967,932.899,167.1853008739424
33015,319082,695.391,458.8526454900912
33017,132575,367.47,360.7777505646719
33019,43715,537.876,81.27337899441507
34001,276270,555.578,497.26591045721756
34003,962316,232.788,4133.872880045363
34005,467805,799.285,585.2793434131755
34007,527257,221.362,2381.8767448794283
34009,94941,251.521,377.46748780419927
34011,153305,483.38,317.1521370350449
34013,863002,126.083,6844.713403075752
34015,306954,322.008,953.2496087053738
34017,718323,46.194,15550.136381348226
34019,130160,427.835,304.2294342445102
34021,385864,224.478,1718.93904970643
34023,871290,309.247,2817.456596183633
34025,645353,468.204,1378.3585787391821
34027,514528,461.025,1116.0522748224066
34029,654362,628.29,1041.4967610498338
34031,521012,186.133,2799.1382506057494
34033,65275,331.861,196.69379649913668
34035,349846,301.867,1158.9408580600066
34037,145807,518.488,281.2157658422181
34039,579290,102.766,5636.981102699336
34041,110849,356.541,310.9011305852623
35001,673930,1161.245,580.3512609311558
35003,3743,6924.187,0.5405688783390743
35005,64217,6067.178,10.584327672601662
35006,26845,4539.984,5.9130164335380915
35007,12322,3757.976,3.278892680528029
35009,47638,1405.524,33.89340914847416
35011,1576,2323.107,0.6784018127447423
35013,224266,3808.179,58.890614122918066
35015,61105,4176.347,14.631207607988513
35017,27775,3961.207,7.011751721129444
35019,4381,3029.772,1.4459833941299873
35021,741,2125.478,0.34862746168156056
35023,4041,3438.551,1.175204322983722
35025,73733,4391.552,16.789736293683873
35027,20224,4831.115,4.18619718222398
35028,19435,109.123,178.1017750611695
35029,25611,2965.177,8.637258416613916
35031,70431,5451.064,12.920596786242099
35033,4149,1926.249,2.153927140260683
35035,68816,6612.562,10.406858945141082
35037,8564,2873.955,2.979865725107039
35039,40070,5860.874,6.836864262906864
35041,18928,2446.051,7.738186979748174
35043,153604,3710.194,41.4005305382953
35045,120942,5517.232,21.920774765317102
35047,26850,4721.515,5.6867340249898595
35049,156105,1910.38,81.71410923481191
35051,11500,4181.214,2.750397372629098
35053,16200,6646.387,2.4374144930170334
35055,34543,2202.373,15.684445822755727
35057,15490,3345.213,4.630497370421554
35059,4013,3825.05,1.0491366125932995
35061,78458,1066.744,73.54904269440466
36001,317018,522.888,606.2827986107924
36003,47159,1029.506,45.80740665911612
36005,1404779,42.176,33307.54457511381
36007,197378,705.651,279.7105084524787
36009,76145,1308.183,58.20668820799536
36011,75102,691.589,108.59339868043013
36013,125544,1060.41,118.39194273912919
36015,82147,407.333,201.67037779899982
36017,46321,893.443,51.845501056027075
36019,78493,1037.751,75.63760478187928
36021,61100,634.663,96.27156459412318
36023,46246,498.774,92.7193478409059
36025,44487,1442.596,30.838155658271617
36027,298220,795.602,374.83565903554796
36029,950622,1042.763,911.6376396170559
36031,36973,1794.122,20.607851639966512
36033,46696,1629.296,28.660231167326256
36035,52487,495.46,105.93589795341703
36037,57787,492.976,117.2207166271786
36039,47409,647.161,73.25688661708601
36041,5089,1717.378,2.9632381455917103
36043,59757,1410.586,42.363244779120166
36045,115040,1267.93,90.73056083537735
36047,2631580,69.377,37931.59116133589
36049,26607,1276.309,20.84683254603705
36051,61498,631.654,97.360263688665
36053,67328,654.85,102.81438497365808
36055,753753,656.944,1147.3626366935387
36057,49528,403.111,122.86442195821995
36059,1389591,284.542,4883.605935151929
36061,1629477,22.658,71916.18854267808
36063,210721,522.348,403.4111358711051
36065,229124,1212.442,188.97728716095284
36067,471129,778.393,605.2585262200456
36069,112625,644.076,174.86290437774423
36071,406616,812.078,500.71052288080705
36073,39608,391.262,101.2313999315037
36075,117953,951.607,123.95137908821604
36077,60108,1001.738,60.003713545857295
36079,98107,230.252,426.08533259211646
36081,2323052,108.724,21366.506015231225
36083,160332,652.459,245.73498104861764
36085,494956,57.523,8604.488639326877
36087,341883,173.685,1968.4083254167026
36089,107226,2679.526,40.01677908704749
36091,238284,809.97,294.1886736545798
36093,160369,204.669,783.5529562366553
36095,30049,621.819,48.32435162000518
36097,17562,328.343,53.486750136290404
36099,32920,323.698,101.69973246668191
36101,92588,1390.508,66.5857370112218
36103,1530146,910.922,1679.7771927783058
36105,79721,968.145,82.34407036136116
36107,47864,518.767,92.26492818548596
36109,104537,474.644,220.2429610402744
36111,182601,1124.236,162.42230279051728
36113,65517,867.222,75.54812954468406
36115,60522,831.19,72.8136767766696
36117,90929,603.83,150.58708576917343
36119,999677,430.817,2320.421431837648
36121,39753,592.7,67.07103087565378
36123,24526,338.139,72.53230180487905
37001,176893,423.455,417.73742192204605
37003,36412,259.985,140.0542338981095
37005,11174,234.835,47.58234505078033
37007,22289,531.461,41.93910747919414
37009,26950,426.264,63.22372989508849
37011,17680,247.338,71.4811310837801
37013,44499,832.736,53.437103715943586
37015,17170,699.176,24.55747908967127
37017,29566,875.032,33.788478592782894
37019,152568,850.069,179.47719538061028
37021,274360,656.49,417.91954180566347
37023,87795,506.237,173.42667564796724
37025,236133,361.232,653.6879346237321
37027,80536,471.888,170.66761604448513
37029,10927,240.325,45.46759596379903
37031,69148,507.604,136.22430083293276
37033,22404,425.483,52.65545274429296
37035,163573,401.374,407.53262543164226
37037,80151,681.481,117.61296353089814
37039,29562,455.54,64.89441102866927
37041,13836,172.657,80.13576049624399
37043,11610,215.001,53.99974883837749
37045,100991,464.249,217.53627902267962
37047,50140,938.121,53.447263199523306
37049,102612,706.573,145.22490952810256
37051,338545,652.566,518.7904365228958
37053,30601,261.91,116.83784506128058
37055,37875,383.229,98.83124711334477
37057,172954,553.178,312.6552393623752
37059,44122,263.699,167.3195575258154
37061,49335,814.72,60.55454634721131
37063,332353,287.547,1155.8214830966763
37065,48736,505.436,96.42368173220744
37067,389977,407.858,956.1587611374547
37069,74386,491.802,151.25192658834246
37071,234881,355.751,660.2398868871768
37073,10376,340.612,30.462813993634985
37075,8072,291.968,27.646865409907935
37077,60877,531.991,114.43238701406604
37079,20486,266.734,76.80310721542811
37081,547940,645.98,848.2305953744698
37083,47675,723.738,65.87328563651486
37085,139150,595.066,233.83960770738034
37087,62662,553.56,113.19820796300311
37089,118484,372.947,317.6966164093021
37091,19908,353.164,56.37041148021883
37093,53835,390.153,137.98432922468876
37095,4592,612.342,7.4990773130048245
37097,196544,574.437,342.15066230065264
37099,43771,491.11,89.12667223229012
37101,234263,792.019,295.7795204407975
37103,9302,471.368,19.73405067802651
37105,65816,255.068,258.03315194379536
37107,54919,399.087,137.6115984735158
37109,92716,295.847,313.39171936845736
37111,44817,439.954,101.86746796255972
37113,37941,515.565,73.59110878356753
37115,21867,449.615,48.63494322920721
37117,21644,456.412,47.42206602806237
37119,1154681,523.608,2205.239415746131
37121,14992,221.251,67.76014571685552
37123,26007,491.537,52.90954699239325
37125,104876,697.616,150.33485470516732
37127,96216,540.444,178.03139640739838
37129,235229,192.255,1223.5260461366415
37131,16931,536.71,31.54590002049524
37133,207906,762.085,272.81208789045843
37135,149678,397.538,376.51243403146367
37137,12390,336.515,36.8185667800841
37139,40834,226.878,179.98219307292908
37141,65550,871.296,75.23275672102247
37143,13244,247.173,53.581904172381286
37145,39542,392.34,100.78503338940715
37147,177193,652.366,271.6159333870864
37149,19891,237.687,83.68568747975279
37151,146348,782.334,187.065882346926
37153,42344,473.689,89.39198503659574
37155,116902,947.295,123.40611952981912
37157,92131,565.642,162.87864055356567
37159,149875,511.61,292.947753171361
37161,64930,565.437,114.83153737728517
37163,59470,945.93,62.86934551182434
37165,33590,319.14,105.25161371185061
37167,64651,395.08,163.64027538726336
37169,45139,449.324,100.45980183564643
37171,71425,532.644,134.0951930370003
37173,14013,527.726,26.553552411668175
37175,33691,378.358,89.04529572521263
37177,3423,390.777,8.7594715144443
37179,250958,632.737,396.62292548088703
37181,42322,252.396,167.6809458153061
37183,1178653,834.611,1412.2183867694052
37185,18795,429.392,43.77119275626933
37187,10812,346.51,31.202562696603273
37189,55123,312.44,176.42747407502242
37191,118652,553.922,214.20344380616766
37193,65935,753.678,87.4843102757411
37195,79290,367.574,215.7116662223117
37197,37574,334.943,112.18028142101791
37199,18797,312.592,60.132696934022626
38001,2145,987.547,2.1720485202223285
38003,10773,1491.559,7.222644226611217
38005,5808,1388.555,4.182765536835055
38007,1024,1148.488,0.8916070520545273
38009,6378,1668.858,3.8217751300589984
38011,2906,1161.809,2.501271723665422
38013,2156,1103.619,1.9535727456667564
38015,100600,1632.694,61.61595497992888
38017,193400,1764.935,109.57910631269708
38019,3633,1489.125,2.4396877360866283
38021,4935,1131.493,4.361494061386151
38023,2167,1261.13,1.7183002545336323
38025,4040,2008.492,2.01145934362696
38027,2307,630.239,3.660516089927789
38029,3254,1508.401,2.1572512879532697
38031,3358,634.08,5.295861720918496
38033,1653,1000.885,1.6515383885261543
38035,72923,1436.225,50.77407787776985
38037,2269,1659.233,1.3674993204691566
38039,2245,708.685,3.1678390258013085
38041,2432,1132.239,2.1479563943655005
38043,2377,1351.062,1.759356713459486
38045,4118,1146.005,3.5933525595438063
38047,1819,992.599,1.83256279726254
38049,5207,1873.942,2.7786345575263267
38051,2497,974.563,2.5621740205610104
38053,14321,2760.133,5.188518089526846
38055,9823,2110.272,4.654850180450672
38057,8337,1042.781,7.994967303777112
38059,33777,1925.888,17.53840306393726
38061,9507,1825.163,5.208849839712946
38063,3016,981.815,3.0718618069595593
38065,1839,722.404,2.5456669675140224
38067,6727,1118.535,6.014116679406545
38069,3928,1018.285,3.8574662299847295
38071,11556,1185.367,9.748879460960193
38073,5643,862.472,6.542821100279197
38075,2304,877.244,2.626407248154447
38077,16584,1435.674,11.551368904082683
38079,11924,903.042,13.204258495175196
38081,3804,858.483,4.431072018898453
38083,1303,972.226,1.340223363703501
38085,3740,1094.052,3.4184846789732117
38087,766,1215.264,0.6303157174079048
38089,33302,1334.913,24.946944107968086
38091,1804,712.143,2.533199090632078
38093,21549,2221.904,9.698438816438514
38095,2079,1025.113,2.0280691006747547
38097,7970,861.871,9.247323555381257
38099,10396,1281.607,8.111691025407945
38101,68973,2013.028,34.263308806434885
38103,3890,1270.533,3.0617071732886907
38105,39555,2077.6,19.038794763188296
39001,27540,583.872,47.167872410391325
39003,101348,402.545,251.76812530276118
39005,52256,422.986,123.54073184455278
39007,97167,702.417,138.3323581291455
39009,61737,503.643,122.58087573936301
39011,46125,401.388,114.91374928996383
39013,65473,532.127,123.04017649921919
39015,43845,489.543,89.56312315772057
39017,392876,466.516,842.1490366889881
39019,26659,394.612,67.55749951851439
39021,38804,428.977,90.45706413164342
39023,135158,395.879,341.41240126402255
39025,211181,452.56,466.6364680926286
39027,42012,408.731,102.78642921628162
39029,100704,531.917,189.32277028182966
39031,36744,563.911,65.15921838729871
39033,41711,401.786,103.81397062117645
39035,1245873,457.211,2724.9410009820413
39037,51594,598.102,86.26287823816006
39039,38343,411.439,93.19242949744677
39041,226834,443.146,511.87193385475666
39043,74581,251.288,296.7949126102321
39045,163453,504.365,324.0768094534712
39047,28876,406.361,71.05996884543546
39049,1333048,532.422,2503.743271314859
39051,42240,405.447,104.18131099749165
39053,29068,466.53,62.30681842539601
39055,95481,400.43,238.44617036685563
39057,169688,413.63,410.24103667528954
39059,38223,522.242,73.19020683897504
39061,830774,405.454,2048.996926901695
39063,74866,531.322,140.90513850358164
39065,30475,470.285,64.80113122893565
39067,14306,402.331,35.557786996279184
39069,27567,416.01,66.26523400879786
39071,43517,553.084,78.68063440634697
39073,27799,421.349,65.97618601207076
39075,44418,422.614,105.10300179359889
39077,58319,492.243,118.47603724176881
39079,32650,420.31,77.68075943946135
39081,64518,408.124,158.08430771040173
39083,63142,525.499,120.15627051621411
39085,232216,229.395,1012.2975653349026
39087,56819,453.393,125.31953514941785
39089,181837,682.427,266.45633891976723
39091,46089,458.505,100.52016880950045
39093,317129,490.536,646.4948546080207
39095,428018,339.662,1260.1291872508552
39097,44423,466.688,95.18779141524959
39099,226491,411.487,550.4207909362872
39101,65020,403.807,161.01751579343596
39103,183660,421.458,435.7729595831613
39105,21896,430.102,50.9088541787762
39107,42484,462.447,91.86782485344267
39109,110296,406.581,271.27681814939706
39111,13227,455.723,29.02420988188
39113,536096,461.351,1162.0133044038053
39115,13651,416.426,32.78133449880651
39117,35404,406.134,87.17319899343566
39119,86411,664.546,130.03012583026606
39121,14282,398.012,35.88334020079797
39123,39994,254.702,157.02271674348847
39125,18791,416.435,45.12348865969479
39127,35535,407.934,87.10967950697906
39129,60131,501.193,119.9757378893959
39131,27044,440.282,61.42426899123743
39133,161956,487.408,332.28014312444606
39135,40765,424.226,96.09264872968653
39137,34314,482.544,71.11061374714016
39139,125099,495.227,252.60940942234572
39141,76492,689.166,110.99212671547929
39143,58778,408.246,143.9769158791513
39145,72627,610.146,119.0321660717271
39147,54770,551.026,99.39639871802784
39149,47929,407.694,117.56121012327873
39151,373713,575.207,649.7017595404785
39153,537864,412.793,1302.987211507947
39155,200929,617.579,325.3494694605873
39157,92385,567.565,162.77430778853522
39159,67324,431.711,155.94691819295778
39161,28826,409.15,70.45337895637297
39163,12630,412.36,30.62857697157823
39165,250008,401.417,622.8136825296388
39167,58978,631.974,93.32345950941018
39169,116588,554.789,210.14836271086847
39171,36719,420.66,87.28902201302714
39173,132064,617.167,213.984221450596
39175,21598,406.879,53.0821202372204
40001,19575,573.881,34.10985901258275
40003,5696,866.565,6.5730787650089715
40005,14379,975.453,14.740843485026957
40007,5028,1814.837,2.770496744335717
40009,22148,901.675,24.563174092660883
40011,8570,928.463,9.230308585264034
40013,48253,904.348,53.35667243140915
40015,26447,1277.754,20.698037337390453
40017,168985,896.573,188.478796483945
40019,48555,822.301,59.04772096835587
40021,47942,749.127,63.9971593601619
40023,14297,770.383,18.558301520152963
40025,2218,1834.808,1.2088458301904068
40027,300047,538.888,556.7891658377993
40029,5320,516.772,10.294675408110345
40031,121825,1069.322,113.92732965374323
40033,5485,632.637,8.670058817299653
40035,14302,761.255,18.787397127112467
40037,72830,949.894,76.67171284374888
40039,28259,988.779,28.579692732147425
40041,41279,737.754,55.952255087739275
40043,4360,999.628,4.361622523578771
40045,3683,1231.477,2.9907176504311486
40047,62146,1058.507,58.71099577045782
40049,25860,802.145,32.23856036003466
40051,56606,1100.54,51.434750213531544
40053,4131,1000.74,4.127945320462858
40055,5489,639.285,8.58615484486575
40057,2406,537.258,4.4782953441363365
40059,3203,1038.584,3.084006686026359
40061,11683,576.725,20.25748840435216
40063,13389,804.473,16.64319374298454
40065,24678,802.653,30.74554010263464
40067,5380,758.956,7.088684983055671
40069,10278,643.05,15.983205038488455
40071,43625,919.61,47.43858809712813
40073,15430,898.086,17.180982667584175
40075,8383,1015.078,8.258478658782872
40077,9518,722.107,13.1808720868237
40079,49053,1589.413,30.86233722764316
40081,34219,952.371,35.930325471901185
40083,51938,743.736,69.83391956285564
40085,10261,513.914,19.96637569710107
40087,45273,570.718,79.32639236891075
40089,30863,1850.776,16.67570791927278
40091,19400,618.28,31.37736947661254
40093,7628,955.0,7.987434554973822
40095,15792,371.49,42.509892594686264
40097,39604,655.326,60.4340435142204
40099,13753,416.375,33.0303212248574
40101,66444,810.64,81.96486726537057
40103,10897,731.711,14.892491707791738
40105,9435,565.817,16.67500269521771
40107,11278,618.458,18.23567647277584
40109,806199,708.897,1137.2583040977743
40111,36899,697.443,52.906115625219556
40113,45997,2246.682,20.473302407728376
40115,30341,470.817,64.44329750200184
40117,15795,568.353,27.790827179587335
40119,82972,684.901,121.1445157767327
40121,43561,1305.512,33.366985519857344
40123,38235,720.353,53.07814363235803
40125,73463,787.793,93.25165367044389
40127,10790,1395.539,7.731779620634034
40129,3359,1141.135,2.943560577845741
40131,98610,675.747,145.92739590408837
40133,23494,632.819,37.12593964466933
40135,39860,673.576,59.17669275627397
40137,43551,870.212,50.04642546873635
40139,20774,2041.293,10.176882985441091
40141,6910,871.134,7.932189536856557
40143,680794,570.241,1193.8706617026837
40145,86609,561.916,154.13157838538143
40147,53326,415.524,128.3343441052743
40149,10815,1003.089,10.78169534308521
40151,8596,1286.482,6.681788007916162
40153,20158,1242.786,16.220008915452862
41001,16840,3067.967,5.488976902293929
41003,96303,675.208,142.62716081563016
41005,423975,1870.71,226.63854900011225
41007,41363,828.239,49.940898701944725
41009,53493,658.684,81.21193166981436
41011,64827,1596.044,40.61730127740839
41013,26277,2978.929,8.820955450767709
41015,23381,1628.383,14.358415679849273
41017,206334,3017.61,68.37662918667422
41019,112072,5035.675,22.255606249410455
41021,1971,1204.721,1.636063453695918
41023,7209,4527.792,1.5921667779792004
41025,7499,10134.438,0.7399522302075359
41027,23905,522.186,45.77870720394648
41029,222645,2783.252,79.99455313424728
41031,25203,1781.696,14.145510794209564
41033,88179,1638.649,53.81201221249945
41035,70247,5949.897,11.806422867488294
41037,8267,8138.61,1.015775421109993
41039,384207,4554.092,84.36522582328158
41041,50964,980.983,51.95197062538291
41043,130706,2289.508,57.089121330871095
41045,31954,9887.707,3.231689612161849
41047,349244,1180.84,295.7589512550388
41049,12300,2030.529,6.057534760646117
41051,801477,431.019,1859.4934330041135
41053,89662,740.924,121.01376119548024
41055,1938,823.614,2.3530440230496326
41057,27496,1103.183,24.92424194353974
41059,79940,3215.45,24.861216936976163
41061,26144,2036.941,12.834932381448455
41063,7553,3145.897,2.400905051881864
41065,26552,2381.136,11.150980036419591
41067,603947,724.272,833.8676629774449
41069,1485,1716.021,0.865374025143049
41071,108734,715.941,151.87564338402186
42001,106115,518.693,204.5815154629039
42003,1238177,729.957,1696.2327917945852
42005,64622,653.321,98.91309172673157
42007,166324,434.695,382.62229839312624
42009,47513,1011.988,46.95016146436519
42011,433015,856.403,505.6206015158751
42013,121277,525.067,230.9743327994332
42015,59858,1147.376,52.16947190807547
42017,647461,604.367,1071.3043564589066
42019,197254,789.482,249.85243488768586
42021,131538,687.963,191.19923600542472
42023,4427,396.233,11.172719081954305
42025,65382,381.356,171.44610285402615
42027,158576,1107.259,143.2149117776419
42029,547840,750.547,729.9209776336459
42031,37179,600.836,61.87878223009274
42033,78635,1145.06,68.67325729656088
42035,37798,889.63,42.487326191787595
42037,65362,483.259,135.2525250435067
42039,82716,1012.355,81.70651599488322
42041,268323,545.482,491.9007409960366
42043,289593,524.87,551.7423361975347
42045,579222,183.811,3151.1824645967868
42047,30506,826.901,36.891961673767476
42049,269052,798.901,336.7776482943444
42051,125997,790.758,159.3369905837184
42053,6715,427.259,15.716462379961568
42055,157379,772.297,203.7804109040952
42057,14531,437.551,33.209842966877005
42059,34835,575.932,60.48457109519874
42061,43653,874.592,49.91241630383082
42063,83042,827.394,100.36572660667106
42065,43864,652.439,67.23080625161893
42067,23379,391.391,59.73310576891139
42069,216146,458.886,471.02330426293236
42071,557931,943.924,591.0761883371966
42073,85024,357.39,237.90257142057698
42075,144186,361.835,398.48549753340615
42077,378792,345.341,1096.8636796673434
42079,327675,889.807,368.25401463463425
42081,113489,1228.92,92.34856622074666
42083,39904,979.694,40.73108542054968
42085,109257,672.538,162.4547609205725
