YEAR,BENE_GEO_DESC,BENE_GEO_CD,BENE_AGE_LVL,BENES_TOTAL_CNT,BENE_AVG_AGE,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC
2023,FL-Monroe,12087.0,All,19191,74,0.86,12487.39,11508.04
2023,FL-Nassau,12089.0,All,28165,74,1.01,11849.94,11843.29
2023,FL-Okaloosa,12091.0,All,46486,73,1,12926.91,13255.9
2023,FL-Okeechobee,12093.0,All,9632,73,1.28,14712.1,14645.25
2023,FL-Orange,12095.0,All,219597,73,1.14,14651.07,14443.92
2023,FL-Osceola,12097.0,All,72419,72,1.17,14028,13851.44
2023,FL-Palm Beach,12099.0,All,368151,76,1.13,14864.75,14627.98
2023,FL-Pasco,12101.0,All,152233,73,1.22,14211.57,14173.72
2023,FL-Pinellas,12103.0,All,271325,74,1.18,14229.5,14300.14
2023,FL-Polk,12105.0,All,180949,74,1.19,13611.81,13806.03
2023,FL-Putnam,12107.0,All,22024,73,1.14,13449.77,13407.38
2023,FL-Santa Rosa,12113.0,All,42351,73,0.96,12392.38,12769.3
2023,FL-Sarasota,12115.0,All,166143,76,1,12773.69,12762.46
2023,FL-Seminole,12117.0,All,91235,74,1.11,14464.78,14293.94
2023,FL-St. Johns,12109.0,All,73732,74,0.95,12628.68,12682.72
2023,FL-St. Lucie,12111.0,All,96672,74,1.07,13792.5,13736.04
2023,FL-Sumter,12119.0,All,86494,76,1.19,12702.97,13016.81
2023,FL-Suwannee,12121.0,All,12594,74,1,11940.44,11488.64
2023,FL-Taylor,12123.0,All,5492,72,0.97,10752.13,10755.48
2023,FL-UNKNOWN,12000.0,All,*,*,*,*,*
2023,FL-Union,12125.0,All,2541,72,1.12,14697.97,14398.1
2023,FL-Volusia,12127.0,All,171051,74,1.09,13192.45,13522.3
2023,FL-Wakulla,12129.0,All,7675,72,0.95,11684.04,11876.13
2023,FL-Walton,12131.0,All,19520,73,0.9,12138.33,12415.97
2023,FL-Washington,12133.0,All,6154,73,0.99,12560.35,13360.55
2023,GA-Appling,13001.0,All,4227,73,1,11778.26,12125.63
2023,GA-Atkinson,13003.0,All,1488,72,1.01,10572.15,10644.3
2023,GA-Bacon,13005.0,All,2294,72,0.98,13883.54,14048.61
2023,GA-Baker,13007.0,All,758,72,1.12,12999.24,12660.58
2023,GA-Baldwin,13009.0,All,9814,71,1.03,11137.17,11140.24
2023,GA-Banks,13011.0,All,4215,72,1.02,11071.11,11091.34
2023,GA-Barrow,13013.0,All,15811,72,1.05,12789.97,12504.34
2023,GA-Bartow,13015.0,All,21550,72,1.03,11979.08,12045.43
2023,GA-Ben Hill,13017.0,All,4091,72,0.99,11674.42,11311.48
2023,GA-Berrien,13019.0,All,4173,73,1.04,11623.98,11940.52
2023,GA-Bibb,13021.0,All,33881,73,1.09,12937.13,12885.1
2023,GA-Bleckley,13023.0,All,2817,74,0.98,11605.46,11839.38
2023,GA-Brantley,13025.0,All,3873,72,1.01,11412.05,11226.19
2023,GA-Brooks,13027.0,All,4264,73,1.03,11248.79,11738.63
2023,GA-Bryan,13029.0,All,7398,71,0.87,10308.79,10792.19
2023,GA-Bulloch,13031.0,All,12333,73,1.01,12178.63,12712.07
2023,GA-Burke,13033.0,All,5332,71,1.02,12469.37,12301.07
2023,GA-Butts,13035.0,All,5523,72,1.12,12244.7,12083.78
2023,GA-Calhoun,13037.0,All,1310,72,1.19,15307.42,15935.51
2023,GA-Camden,13039.0,All,10957,72,0.98,11373.95,10893.65
2023,GA-Candler,13043.0,All,2517,72,1.02,13184.22,14247.73
2023,GA-Carroll,13045.0,All,24319,72,1,12614.51,12445.35
2023,GA-Catoosa,13047.0,All,14971,73,1.01,11692.84,12281.97
2023,GA-Charlton,13049.0,All,2410,72,1.11,14200.99,13646.16
2023,GA-Chatham,13051.0,All,57307,73,0.95,11470.86,11846.52
2023,GA-Chattahoochee,13053.0,All,709,71,1.08,9266.04,9623.26
2023,GA-Chattooga,13055.0,All,6290,72,1.01,11217.04,11438.3
2023,GA-Cherokee,13057.0,All,52529,74,0.9,12449.69,12169.01
2023,GA-Clarke,13059.0,All,19248,74,0.99,11558.62,11431.06
2023,GA-Clay,13061.0,All,852,72,1.01,13409.4,14176.36
2023,GA-Clayton,13063.0,All,40310,69,1.11,12033.18,11513.18
2023,GA-Clinch,13065.0,All,1548,71,1.15,17259.86,17263.02
2023,GA-Cobb,13067.0,All,119856,74,0.93,12027.63,11541.71
2023,GA-Coffee,13069.0,All,7868,72,1.07,11053.21,11498.8
2023,GA-Colquitt,13071.0,All,9366,73,1.03,13211.1,13247.86
2023,GA-Columbia,13073.0,All,28940,73,0.97,10973.97,11060.81
2023,GA-Cook,13075.0,All,3753,73,1.05,12467.25,12827.69
2023,GA-Coweta,13077.0,All,28816,73,0.95,11543.11,11372.48
2023,GA-Crawford,13079.0,All,2859,72,0.99,11825.05,11923.74
2023,GA-Crisp,13081.0,All,4769,73,1.06,11590.58,11698.01
2023,GA-Dade,13083.0,All,4039,72,0.9,10490.65,11101.37
2023,GA-Dawson,13085.0,All,6749,73,0.95,12095.5,11853.28
2023,GA-DeKalb,13089.0,All,118403,73,1,12638.32,11836.84
2023,GA-Decatur,13087.0,All,6241,73,1.06,11476.89,11838.99
2023,GA-Dodge,13091.0,All,4542,72,1.01,11592.5,11866.19
2023,GA-Dooly,13093.0,All,2301,73,1.03,11645.7,11912.32
2023,GA-Dougherty,13095.0,All,18695,72,1.09,12536.38,11999.68
2023,GA-Douglas,13097.0,All,23504,71,1.13,13575.25,13189.21
2023,GA-Early,13099.0,All,2525,73,1.05,13590.53,14063.44
2023,GA-Echols,13101.0,All,586,72,0.97,13383.75,13804.01
2023,GA-Effingham,13103.0,All,11528,72,0.91,10364.61,10888.91
2023,GA-Elbert,13105.0,All,5574,73,1.05,11993.45,12114.29
2023,GA-Emanuel,13107.0,All,5303,72,1.02,12483.88,12453.49
2023,GA-Evans,13109.0,All,2370,73,1.05,11465.79,11872.52
2023,GA-Fannin,13111.0,All,9209,73,0.86,10108.87,10303.59
2023,GA-Fayette,13113.0,All,28129,74,0.93,11646.39,11417.78
2023,GA-Floyd,13115.0,All,22373,73,1.05,12947.83,13066.99
2023,GA-Forsyth,13117.0,All,36360,74,0.94,12762.47,12599.11
2023,GA-Franklin,13119.0,All,6009,72,1,11346.14,11244.24
2023,GA-Fulton,13121.0,All,156103,74,0.95,12615.14,11871.06
2023,GA-Gilmer,13123.0,All,9849,73,0.9,11013.17,11052.37
2023,GA-Glascock,13125.0,All,685,74,1.02,9301.73,9309.96
2023,GA-Glynn,13127.0,All,21646,74,0.95,12078.84,11763.34
2023,GA-Gordon,13129.0,All,12103,72,1.04,11297.49,11456.26
2023,GA-Grady,13131.0,All,5781,73,1.05,11301.51,11509.83
2023,GA-Greene,13133.0,All,7284,74,0.8,10449.95,10796.37
2023,GA-Gwinnett,13135.0,All,127076,73,0.95,12055.42,11644.52
2023,GA-Habersham,13137.0,All,11123,74,0.96,10656.76,10675.21
2023,GA-Hall,13139.0,All,40695,74,1,11595.55,11450.49
2023,GA-Hancock,13141.0,All,2489,71,1.03,11910.09,11979.2
2023,GA-Haralson,13143.0,All,6785,72,1.07,12976.62,13221.72
2023,GA-Harris,13145.0,All,8340,72,0.92,10080.88,10521.36
2023,GA-Hart,13147.0,All,7353,74,0.95,11094.08,11059.61
2023,GA-Heard,13149.0,All,2483,71,1.02,11047.9,10993.57
2023,GA-Henry,13151.0,All,40581,71,1.04,12054.45,11698.88
2023,GA-Houston,13153.0,All,29756,73,1.06,11720.05,12039.81
2023,GA-Irwin,13155.0,All,2054,73,0.99,11372.94,11326.31
2023,GA-Jackson,13157.0,All,17235,73,1,11641.83,11497.31
2023,GA-Jasper,13159.0,All,3532,72,1.09,11193.18,11046.64
2023,GA-Jeff Davis,13161.0,All,2978,73,0.98,11996.56,12510.89
2023,GA-Jefferson,13163.0,All,4126,73,1.12,12436.54,12503.32
2023,GA-Jenkins,13165.0,All,1925,73,1.04,12918.9,13062.22
2023,GA-Johnson,13167.0,All,2074,72,1.23,13989.45,14264.8
2023,GA-Jones,13169.0,All,6080,73,1.03,12809.12,12720.49
2023,GA-Lamar,13171.0,All,4592,71,1.03,10713.32,10477.28
2023,GA-Lanier,13173.0,All,1816,71,1.12,12221.11,12530.45
2023,GA-Laurens,13175.0,All,11661,72,1.08,11581.24,11920.82
2023,GA-Lee,13177.0,All,5798,72,1.02,11908.48,11662.9
2023,GA-Liberty,13179.0,All,9338,70,1.04,10175.8,10553.88
2023,GA-Lincoln,13181.0,All,2431,73,1.01,10621.64,10571.83
2023,GA-Long,13183.0,All,2205,68,1,10077.45,10311.44
2023,GA-Lowndes,13185.0,All,21454,72,0.98,10507.89,10930.8
2023,GA-Lumpkin,13187.0,All,7718,73,0.95,10808.67,10709.41
2023,GA-Macon,13193.0,All,2780,71,1.02,10034.12,10240.5
2023,GA-Madison,13195.0,All,7252,72,0.99,11536.53,11261.46
2023,GA-Marion,13197.0,All,1834,71,1,11310.85,11962.22
2023,GA-McDuffie,13189.0,All,5452,73,1.16,12783.88,12714.53
2023,GA-McIntosh,13191.0,All,3724,73,0.98,12573.46,12242.56
2023,GA-Meriwether,13199.0,All,5890,72,1.06,11036.04,10971.96
2023,GA-Miller,13201.0,All,1531,73,1.46,25168.13,27129.01
2023,GA-Mitchell,13205.0,All,4874,73,1.19,12628.42,12704.63
2023,GA-Monroe,13207.0,All,6855,73,0.91,10415.43,10422.06
2023,GA-Montgomery,13209.0,All,1889,73,1.01,11306.42,11388.1
2023,GA-Morgan,13211.0,All,5297,74,0.98,12544.67,12354.54
2023,GA-Murray,13213.0,All,8451,71,1.07,11801.63,11882.02
2023,GA-Muscogee,13215.0,All,39127,72,1.08,11584.16,12055.75
2023,GA-Newton,13217.0,All,21618,72,1.1,13101.74,12729.04
2023,GA-Oconee,13219.0,All,8108,74,0.91,11155.59,11026.19
2023,GA-Oglethorpe,13221.0,All,3699,73,1,11732.83,11433.3
2023,GA-Paulding,13223.0,All,26086,72,1.01,12174.16,12097.68
2023,GA-Peach,13225.0,All,6609,73,1.01,11421.18,11791.08
2023,GA-Pickens,13227.0,All,10773,73,0.88,11101.39,10949.46
2023,GA-Pierce,13229.0,All,4549,73,0.98,13061.45,13323.25
2023,GA-Pike,13231.0,All,4154,73,1,10074.01,9918.2
2023,GA-Polk,13233.0,All,9640,72,1.11,12647.91,12919.98
2023,GA-Pulaski,13235.0,All,2274,74,0.99,13231.09,13555.93
2023,GA-Putnam,13237.0,All,6611,73,0.9,11541.74,11835.87
2023,GA-Quitman,13239.0,All,813,73,1.01,12489.32,12709.05
2023,GA-Rabun,13241.0,All,5873,74,0.88,10885.2,10648.44
2023,GA-Randolph,13243.0,All,1755,73,0.95,11028.67,10651.77
2023,GA-Richmond,13245.0,All,40835,72,1.05,11181.27,11103.53
2023,GA-Rockdale,13247.0,All,17758,71,1.06,12615.97,12027.73
2023,GA-Schley,13249.0,All,888,73,0.86,9061.86,9146.63
2023,GA-Screven,13251.0,All,3717,72,1.04,10744.11,11156.59
2023,GA-Seminole,13253.0,All,2424,72,0.99,11966.09,12381.9
2023,GA-Spalding,13255.0,All,16760,72,1.11,11755.21,11532.28
2023,GA-Stephens,13257.0,All,7582,73,1.01,11740.41,11809.76
2023,GA-Stewart,13259.0,All,1170,72,1,10334.1,10692.76
2023,GA-Sumter,13261.0,All,6630,73,0.99,10297.73,10365.69
2023,GA-Talbot,13263.0,All,1822,72,1.06,11404.79,11761.79
2023,GA-Taliaferro,13265.0,All,521,72,0.83,11409.63,11511.69
2023,GA-Tattnall,13267.0,All,4406,72,1.04,12022.07,12393.3
2023,GA-Taylor,13269.0,All,1965,72,1.03,11657.51,11784.08
2023,GA-Telfair,13271.0,All,2642,71,1,11713.46,11912.8
2023,GA-Terrell,13273.0,All,2388,72,1.05,12139.36,11709.59
2023,GA-Thomas,13275.0,All,11340,73,1.09,11298.33,11618.25
2023,GA-Tift,13277.0,All,8498,73,1.04,12349.22,12646.92
2023,GA-Toombs,13279.0,All,6108,73,1,12219.2,12433.86
2023,GA-Towns,13281.0,All,5704,74,0.89,10199.71,10585.73
2023,GA-Treutlen,13283.0,All,1480,73,1.08,11899.93,12022.44
2023,GA-Troup,13285.0,All,14616,72,1.04,12407.44,12423.75
2023,GA-Turner,13287.0,All,2057,72,0.87,11068.61,11180.19
2023,GA-Twiggs,13289.0,All,2465,71,1.11,12703.95,12597.08
2023,GA-UNKNOWN,13000.0,All,*,*,*,*,*
2023,GA-Union,13291.0,All,10636,74,0.83,9678.74,9899.83
2023,GA-Upson,13293.0,All,6977,72,1.05,10494.12,10548.16
2023,GA-Walker,13295.0,All,16509,72,1.03,11808.36,12467.01
2023,GA-Walton,13297.0,All,21458,73,1.02,12447.01,12104.83
2023,GA-Ware,13299.0,All,8680,73,1.06,13333.58,13723.71
2023,GA-Warren,13301.0,All,1590,72,1.38,13394.22,13824.2
2023,GA-Washington,13303.0,All,4857,72,1.03,11560.73,11338.25
2023,GA-Wayne,13305.0,All,6565,72,1.01,11402.92,11719.42
2023,GA-Webster,13307.0,All,617,74,0.96,11236.57,11494.54
2023,GA-Wheeler,13309.0,All,1190,72,0.99,11815.95,12214.38
2023,GA-White,13311.0,All,8294,73,0.99,11752.18,11611.89
2023,GA-Whitfield,13313.0,All,18999,73,1.01,11608.2,11507.9
2023,GA-Wilcox,13315.0,All,1852,72,1.09,13961.34,14141.33
2023,GA-Wilkes,13317.0,All,2939,73,1,12161.47,11932.99
2023,GA-Wilkinson,13319.0,All,2535,71,1.02,11065.44,11179.96
2023,GA-Worth,13321.0,All,4731,73,1.01,10717.29,10817.35
2023,HI-Hawaii,15001.0,All,53037,73,0.78,9316.62,7473.46
2023,HI-Honolulu,15003.0,All,207249,75,0.99,10361.79,8580.86
2023,HI-Kalawao,15005.0,All,*,*,*,*,*
2023,HI-Kauai,15007.0,All,17798,74,0.83,9388.67,7491.59
2023,HI-Maui,15009.0,All,35871,73,0.88,10004.56,7870.07
2023,HI-UNKNOWN,15000.0,All,*,*,*,*,*
2023,IA-Adair,19001.0,All,1988,75,0.86,13968.58,12861.56
2023,IA-Adams,19003.0,All,1111,73,0.93,13785.01,12695.69
2023,IA-Allamakee,19005.0,All,3767,74,0.82,9413.24,9056.78
2023,IA-Appanoose,19007.0,All,3564,73,0.88,10970.7,11608.94
2023,IA-Audubon,19009.0,All,1654,75,0.92,12599.2,12229.77
2023,IA-Benton,19011.0,All,6017,74,0.91,9674.23,9819.28
2023,IA-Black Hawk,19013.0,All,29116,72,0.93,10110.55,10389.52
2023,IA-Boone,19015.0,All,6448,74,0.9,9828.33,10117.95
2023,IA-Bremer,19017.0,All,5981,75,0.86,10508.5,10610.33
2023,IA-Buchanan,19019.0,All,4824,73,0.86,11785.76,12053.33
2023,IA-Buena Vista,19021.0,All,3934,74,0.82,10542.42,10164.17
2023,IA-Butler,19023.0,All,4056,74,0.91,12038.67,12191.28
2023,IA-Calhoun,19025.0,All,2767,74,0.87,11600.46,11288.07
2023,IA-Carroll,19027.0,All,5397,74,0.92,9647.37,9643.08
2023,IA-Cass,19029.0,All,3922,74,0.92,12048.06,12183.3
2023,IA-Cedar,19031.0,All,4482,74,0.86,9673.57,9775.47
2023,IA-Cerro Gordo,19033.0,All,12144,74,0.95,10840.04,10638.91
2023,IA-Cherokee,19035.0,All,3300,75,0.85,10911.13,10925.27
2023,IA-Chickasaw,19037.0,All,3084,74,0.83,11738.87,11515.56
2023,IA-Clarke,19039.0,All,2252,74,0.93,12236.28,11268.71
2023,IA-Clay,19041.0,All,4427,74,0.88,9805.7,9782.05
2023,IA-Clayton,19043.0,All,5104,73,0.85,10661.35,10249.58
2023,IA-Clinton,19045.0,All,11766,74,0.94,10129.37,10147.34
2023,IA-Crawford,19047.0,All,3567,74,0.84,11992.66,11769.38
2023,IA-Dallas,19049.0,All,15457,74,0.9,9976.95,10219.87
2023,IA-Davis,19051.0,All,1872,74,0.92,13091.28,12572.8
2023,IA-Decatur,19053.0,All,1944,74,0.84,10859.41,10539.52
2023,IA-Delaware,19055.0,All,4330,73,0.87,9604.35,9832.81
2023,IA-Des Moines,19057.0,All,10312,74,0.93,11121.72,10824.2
2023,IA-Dickinson,19059.0,All,5854,75,0.82,9475.8,9495.21
2023,IA-Dubuque,19061.0,All,23120,70,0.88,8729.97,8983.54
2023,IA-Emmet,19063.0,All,2522,74,0.84,10822.89,10189.46
2023,IA-Fayette,19065.0,All,5401,74,0.91,11987.72,11536.7
2023,IA-Floyd,19067.0,All,4165,74,0.86,11714.17,11724.92
2023,IA-Franklin,19069.0,All,2561,74,0.93,12258.95,11995.05
2023,IA-Fremont,19071.0,All,1944,74,0.92,15243.69,14962.96
2023,IA-Greene,19073.0,All,2547,74,0.91,13272.8,12934.01
2023,IA-Grundy,19075.0,All,3141,75,0.92,11450.38,11633.7
2023,IA-Guthrie,19077.0,All,3084,74,0.83,12144.09,11516.57
2023,IA-Hamilton,19079.0,All,3648,75,0.98,11092.99,11386.89
2023,IA-Hancock,19081.0,All,2820,75,0.92,11355.16,11286.85
2023,IA-Hardin,19083.0,All,4559,75,0.92,11447.64,11532.95
2023,IA-Harrison,19085.0,All,3672,73,0.95,11940.75,11458.1
2023,IA-Henry,19087.0,All,4793,74,0.89,11269.73,10873.8
2023,IA-Howard,19089.0,All,2441,74,0.85,11113.19,10856.43
2023,IA-Humboldt,19091.0,All,2480,74,0.92,11048.07,10978.69
2023,IA-Ida,19093.0,All,1805,74,0.81,13315.21,13175.85
2023,IA-Iowa,19095.0,All,4065,74,0.84,10819.42,10253.15
2023,IA-Jackson,19097.0,All,5371,72,0.85,10296.16,10205.57
2023,IA-Jasper,19099.0,All,9017,74,0.86,9444.18,9753.99
2023,IA-Jefferson,19101.0,All,4948,73,0.8,10184.66,10231.33
2023,IA-Johnson,19103.0,All,24764,73,0.85,9829.46,9725.43
2023,IA-Jones,19105.0,All,5076,74,0.91,10439.61,10765.77
2023,IA-Keokuk,19107.0,All,2672,75,0.86,11506.67,11218.51
2023,IA-Kossuth,19109.0,All,4151,75,0.83,11172.85,10942.3
2023,IA-Lee,19111.0,All,9060,73,0.92,11166.73,10807.31
2023,IA-Linn,19113.0,All,47152,73,0.96,10149.87,10431.33
2023,IA-Louisa,19115.0,All,2581,73,0.88,9827.07,9657.18
2023,IA-Lucas,19117.0,All,2305,74,0.88,11159.86,11234.04
2023,IA-Lyon,19119.0,All,2578,74,0.79,11155.2,10805.2
2023,IA-Madison,19121.0,All,3701,74,0.87,11458.84,11445.91
2023,IA-Mahaska,19123.0,All,5007,74,0.87,10155.9,9961.27
2023,IA-Marion,19125.0,All,7938,74,0.91,10657.79,10935.7
2023,IA-Marshall,19127.0,All,9118,74,1.04,9644.7,9789.9
2023,IA-Mills,19129.0,All,3534,72,0.91,12156.16,12074.14
2023,IA-Mitchell,19131.0,All,2650,75,0.84,11023.67,10789.89
2023,IA-Monona,19133.0,All,2509,74,0.86,11844.01,11757.24
2023,IA-Monroe,19135.0,All,1932,74,0.95,11858.99,12114.94
2023,IA-Montgomery,19137.0,All,2892,74,0.93,13103.67,12047.23
2023,IA-Muscatine,19139.0,All,9489,73,0.92,10125.78,10031.69
2023,IA-O'Brien,19141.0,All,3605,74,0.86,10387.93,10430.37
2023,IA-Osceola,19143.0,All,1540,75,0.85,10810.23,10311.59
2023,IA-Page,19145.0,All,4238,74,0.97,13553.15,13818.48
2023,IA-Palo Alto,19147.0,All,2453,74,0.88,11401.34,11194.32
2023,IA-Plymouth,19149.0,All,5894,74,0.92,10769.59,10799.49
2023,IA-Pocahontas,19151.0,All,1987,74,0.91,12565.98,12193.58
2023,IA-Polk,19153.0,All,88103,73,0.93,9957.57,10289.45
2023,IA-Pottawattamie,19155.0,All,21973,73,0.97,11110.72,11007.98
2023,IA-Poweshiek,19157.0,All,4665,75,0.84,9768.31,10138.33
2023,IA-Ringgold,19159.0,All,1369,74,0.85,15018,13523.65
2023,IA-Sac,19161.0,All,2762,75,0.82,12919.02,12314.34
2023,IA-Scott,19163.0,All,37119,73,0.95,10898.8,11323.3
2023,IA-Shelby,19165.0,All,3336,74,0.93,12798.83,12801.52
2023,IA-Sioux,19167.0,All,6713,74,0.83,11330.63,11294.63
2023,IA-Story,19169.0,All,15841,75,0.97,9790.33,10117.61
2023,IA-Tama,19171.0,All,4250,74,0.92,10945.46,11055.52
2023,IA-Taylor,19173.0,All,1629,74,0.95,14889.4,14063.36
2023,IA-UNKNOWN,19000.0,All,*,*,*,*,*
2023,IA-Union,19175.0,All,3161,74,0.85,14014.27,12364.46
2023,IA-Van Buren,19177.0,All,1981,74,0.85,11952.15,11597.11
2023,IA-Wapello,19179.0,All,8135,73,0.92,10860.86,10904.57
2023,IA-Warren,19181.0,All,11054,74,0.95,10438.91,10760.08
2023,IA-Washington,19183.0,All,5476,75,0.88,10696.07,10667.17
2023,IA-Wayne,19185.0,All,1698,75,0.84,11765.56,12430.25
2023,IA-Webster,19187.0,All,8622,74,0.93,9656.08,9930.07
2023,IA-Winnebago,19189.0,All,2818,74,0.87,10806.58,10367.71
2023,IA-Winneshiek,19191.0,All,5356,74,0.77,9597.1,9206.26
2023,IA-Woodbury,19193.0,All,20401,72,0.96,10995.1,11228.14
2023,IA-Worth,19195.0,All,1923,74,0.9,10204.82,9842.94
2023,IA-Wright,19197.0,All,3250,75,1.01,11606.43,11314.96
2023,ID-Ada,16001.0,All,99778,73,0.89,9887.19,9837.9
2023,ID-Adams,16003.0,All,1582,73,0.72,8459.88,7800.53
2023,ID-Bannock,16005.0,All,17573,71,0.93,11304.85,10853.65
2023,ID-Bear Lake,16007.0,All,1631,72,0.75,11311.6,10929.91
2023,ID-Benewah,16009.0,All,3185,72,0.77,9137.54,8616.08
2023,ID-Bingham,16011.0,All,9284,72,0.94,11394,11698.96
2023,ID-Blaine,16013.0,All,6068,74,0.72,10509.1,9617.89
2023,ID-Boise,16015.0,All,2610,71,0.74,8930.52,8839.7
2023,ID-Bonner,16017.0,All,15309,72,0.73,8159.85,7914.66
2023,ID-Bonneville,16019.0,All,21977,73,0.91,11793.34,12087.79
2023,ID-Boundary,16021.0,All,4024,72,0.69,6731.12,6576.18
2023,ID-Butte,16023.0,All,762,72,0.84,12347.71,11807.43
2023,ID-Camas,16025.0,All,303,72,0.69,12271.71,12015.12
2023,ID-Canyon,16027.0,All,46190,71,0.96,10620.25,10459.57
2023,ID-Caribou,16029.0,All,1562,73,0.82,12631.78,11978.89
2023,ID-Cassia,16031.0,All,4592,74,0.88,9940.92,9930.27
2023,ID-Clark,16033.0,All,146,75,0.79,11786.82,12408.47
2023,ID-Clearwater,16035.0,All,3086,73,0.8,9358.9,8851.49
2023,ID-Custer,16037.0,All,1489,72,0.7,8680.25,8141.99
2023,ID-Elmore,16039.0,All,5422,72,0.89,9140.41,9081.04
2023,ID-Franklin,16041.0,All,2754,73,0.84,10425.77,10188.14
2023,ID-Fremont,16043.0,All,2897,73,0.8,11561.52,11608.93
2023,ID-Gem,16045.0,All,5647,72,0.82,9692.96,9403.88
2023,ID-Gooding,16047.0,All,3474,73,0.94,11306.66,10689.58
2023,ID-Idaho,16049.0,All,5704,73,0.7,8552.13,7977.19
2023,ID-Jefferson,16051.0,All,5039,72,0.91,10614,10944.25
2023,ID-Jerome,16053.0,All,4211,72,1.02,11226.38,10879.98
2023,ID-Kootenai,16055.0,All,45970,73,0.9,10200.76,10033.88
2023,ID-Latah,16057.0,All,7423,73,0.78,9833.37,9629.15
2023,ID-Lemhi,16059.0,All,3017,73,0.75,10353.78,9886.22
2023,ID-Lewis,16061.0,All,1683,71,0.81,10174.23,9278.81
2023,ID-Lincoln,16063.0,All,1008,73,0.96,11705.09,11244.18
2023,ID-Madison,16065.0,All,3857,73,0.85,9951.61,10354.35
2023,ID-Minidoka,16067.0,All,4440,73,0.9,10354.9,10445.05
2023,ID-Nez Perce,16069.0,All,11405,73,0.92,10084.76,9855.15
2023,ID-Oneida,16071.0,All,1188,73,0.92,11729.67,11669.51
2023,ID-Owyhee,16073.0,All,2686,72,0.87,8441.18,8515.96
2023,ID-Payette,16075.0,All,6529,73,0.92,9683.88,9525.79
2023,ID-Power,16077.0,All,1546,72,0.85,10394.28,9977.41
2023,ID-Shoshone,16079.0,All,4132,72,0.9,9029.25,9050.73
2023,ID-Teton,16081.0,All,1923,72,0.66,11150.35,10462.37
2023,ID-Twin Falls,16083.0,All,18986,73,0.99,10671.53,10462.75
2023,ID-UNKNOWN,16000.0,All,*,*,*,*,*
2023,ID-Valley,16085.0,All,3540,73,0.71,9995.58,9360.69
2023,ID-Washington,16087.0,All,3424,73,0.84,9274.2,9003.01
2023,IL-Adams,17001.0,All,16004,74,1.01,11349.01,10886.11
2023,IL-Alexander,17003.0,All,1606,72,0.99,8814.84,9057.64
2023,IL-Bond,17005.0,All,3888,73,1.06,12235.09,12273.37
2023,IL-Boone,17007.0,All,10942,73,1,11902.61,11584.25
2023,IL-Brown,17009.0,All,1155,73,0.87,10402.47,10183.32
2023,IL-Bureau,17011.0,All,8866,74,0.92,9918.51,9926.9
2023,IL-Calhoun,17013.0,All,1251,74,1,11626.85,11429.1
2023,IL-Carroll,17015.0,All,4496,74,0.87,10827.34,10488.65
2023,IL-Cass,17017.0,All,2742,73,0.89,10810.12,11288.59
2023,IL-Champaign,17019.0,All,33141,71,1,11593.47,11396.26
2023,IL-Christian,17021.0,All,8325,74,0.97,11875.57,12369.49
2023,IL-Clark,17023.0,All,3987,74,0.99,12612.2,12641.75
2023,IL-Clay,17025.0,All,3469,73,1.03,11876.97,12025.47
2023,IL-Clinton,17027.0,All,8420,73,1.05,13052.16,12834.41
2023,IL-Coles,17029.0,All,10634,73,1.03,11491.74,11506.71
2023,IL-Cook,17031.0,All,890924,74,1.09,14913,13396.8
2023,IL-Crawford,17033.0,All,4711,73,1.01,12437.68,12833.16
2023,IL-Cumberland,17035.0,All,2659,73,0.98,11709.72,11662.83
2023,IL-DeKalb,17037.0,All,18103,73,1,12568.23,12102.54
2023,IL-DeWitt,17039.0,All,3929,73,0.93,10420.32,10398.14
2023,IL-Douglas,17041.0,All,4314,73,0.95,12190.01,11982.33
2023,IL-DuPage,17043.0,All,180209,74,0.98,13051.12,12368.94
2023,IL-Edgar,17045.0,All,4610,73,1.04,13444.74,13400.64
2023,IL-Edwards,17047.0,All,1592,74,0.9,11128.82,11700.32
2023,IL-Effingham,17049.0,All,8266,73,0.95,10517.23,10311.09
2023,IL-Fayette,17051.0,All,4753,73,1.01,12101.45,11999.32
2023,IL-Ford,17053.0,All,3376,74,0.9,11269.96,11044.05
2023,IL-Franklin,17055.0,All,10119,72,1.07,12795.03,13037.55
2023,IL-Fulton,17057.0,All,8725,74,0.95,10786.31,10470.34
2023,IL-Gallatin,17059.0,All,1443,73,1.01,14472.16,14882.38
2023,IL-Greene,17061.0,All,3164,74,1,11320.91,11438.41
2023,IL-Grundy,17063.0,All,10064,73,1,13184.56,12611.79
2023,IL-Hamilton,17065.0,All,2030,73,0.94,10440.66,10990.17
2023,IL-Hancock,17067.0,All,5014,74,0.88,10482.35,10233.53
2023,IL-Hardin,17069.0,All,1086,72,1.02,12949.15,12561.92
2023,IL-Henderson,17071.0,All,1810,74,0.92,10711.8,10452.98
2023,IL-Henry,17073.0,All,12579,74,0.93,10461.57,10688.3
2023,IL-Iroquois,17075.0,All,7328,74,1,12286.72,12024.81
2023,IL-Jackson,17077.0,All,11164,72,0.96,11890.37,12450.38
2023,IL-Jasper,17079.0,All,2436,74,0.92,12000.49,11799.42
2023,IL-Jefferson,17081.0,All,9076,73,1.09,11959.74,11911.66
